origin_index,origin_name,o_lat,o_lon,dest_name,d_lat,d_lon,cat,cat_key,cat_val,km_straight
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Tecnica Numero 159 Octavio Paz 15dst0169p,19.2796675,-99.68421,school,amenity,school,3.1723474805078107
0,O1_Conjunto,19.287,-99.655,Bachillerato Inteligente De Mexico,19.2604261,-99.6437488,school,amenity,school,3.18213627678076
0,O1_Conjunto,19.287,-99.655,Colegio Alma Mater,19.2745803,-99.6824515,school,amenity,school,3.1951275934527996
0,O1_Conjunto,19.287,-99.655,Instituto Agora,19.2608731,-99.668228,school,amenity,school,3.2199135260504828
0,O1_Conjunto,19.287,-99.655,Instituto Cenca Plantel Benito Juarez,19.2705748,-99.6295301,school,amenity,school,3.237638838111846
0,O1_Conjunto,19.287,-99.655,Telesecundaria No 249 Jose Marti,19.2795877,-99.6850638,school,amenity,school,3.2612624867021376
0,O1_Conjunto,19.287,-99.655,Telesecundaria Benito Juarez Turno Vespertino,19.2660522,-99.676934,school,amenity,school,3.275022442229537
0,O1_Conjunto,19.287,-99.655,Telesecundaria Oficial 040 Lic Benito Juarez,19.2660218,-99.6769877,school,amenity,school,3.281389353030509
0,O1_Conjunto,19.287,-99.655,Centro De Educacion Para La Atencion De Jovenes Y Adultos General Jose Vicente Villada,19.2916377,-99.6859525,school,amenity,school,3.2892259356194278
0,O1_Conjunto,19.287,-99.655,kinder Ma. Dolores Lopez gomez tagle,19.2752478,-99.6840184,school,amenity,school,3.31421973986513
0,O1_Conjunto,19.287,-99.655,Centro De Estudios Jesus Reyes Heroles,19.3166694,-99.6519136,school,amenity,school,3.3149487917759246
0,O1_Conjunto,19.287,-99.655,school (OSM),19.2682474,-99.679627,school,amenity,school,3.32107080413152
0,O1_Conjunto,19.287,-99.655,Escuela De Futbol Planeta 7,19.300867,-99.6265379,school,amenity,school,3.3615904678151822
0,O1_Conjunto,19.287,-99.655,Centro De Estudios Superiores Atenea Palas,19.3147502,-99.6421231,school,amenity,school,3.3686246132999322
0,O1_Conjunto,19.287,-99.655,Centro De Formacion Y Documentacion Electoral,19.2874926,-99.6222465,school,amenity,school,3.438049015907167
0,O1_Conjunto,19.287,-99.655,Centro Educativo Metepec,19.260438100000002,-99.6382088,school,amenity,school,3.4394300576232126
0,O1_Conjunto,19.287,-99.655,Escuela De Futbol Real Madrid,19.2566244,-99.6629022,school,amenity,school,3.4779660382711266
0,O1_Conjunto,19.287,-99.655,Centro Escolar Manuel Bernal,19.257589,-99.6674937,school,amenity,school,3.523484587157345
0,O1_Conjunto,19.287,-99.655,Primaria Karol,19.2612418,-99.6353727,school,amenity,school,3.528125351117278
0,O1_Conjunto,19.287,-99.655,Lic. Adolfo López Mateos,19.3027465,-99.6253439,school,amenity,school,3.5710903918460595
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Oficial Profesor Agripin García Estrada,19.255143,-99.6502505,school,amenity,school,3.5772448223012763
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Urbana Federal Derechos De Los Niños,19.2589627,-99.6717684,school,amenity,school,3.5801246353669653
0,O1_Conjunto,19.287,-99.655,Josefa Ortiz De Dominguez 15EBA1978G,19.2601409,-99.6352705,school,amenity,school,3.6343129967207184
0,O1_Conjunto,19.287,-99.655,"CEPJA ""Josefa Ortiz De Dominguez""",19.2601211,-99.6352608,school,amenity,school,3.636702510558286
0,O1_Conjunto,19.287,-99.655,Instituto Lavalle,19.3060306,-99.6267523,school,amenity,school,3.6423095984012055
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Oficial No 0431 Emiliano Zapata,19.3168174,-99.6698643,school,amenity,school,3.6641789275726975
0,O1_Conjunto,19.287,-99.655,Colegio De Las Americas,19.2614839,-99.6322434,school,amenity,school,3.708826963602437
0,O1_Conjunto,19.287,-99.655,school (OSM),19.2537993,-99.6503198,school,amenity,school,3.7242914187910894
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria 706 Mario Colin Sanchez,19.3208177,-99.6576034,school,amenity,school,3.7702686585310032
0,O1_Conjunto,19.287,-99.655,Ceaja Profesor Carlos Hanck Gonzalez Turno Matutino,19.2693578,-99.6858625,school,amenity,school,3.7870274322560733
0,O1_Conjunto,19.287,-99.655,Colegio De Notarios,19.3159769,-99.6359792,school,amenity,school,3.7903017557799314
0,O1_Conjunto,19.287,-99.655,Telebachillerato,19.2825684,-99.6186952,school,amenity,school,3.8421245018977492
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Nezahualcoyotl Turno Vespertino,19.3123386,-99.6296787,school,amenity,school,3.8729914645521095
0,O1_Conjunto,19.287,-99.655,Instituto de estudios notariales del colegio de notarios del Estado de México,19.3166497,-99.6355252,school,amenity,school,3.8789882304380683
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Nezahualcoyotl Turno Matutino,19.3124329,-99.6296361,school,amenity,school,3.8836885416915456
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Xinantecatl,19.2597874,-99.6317874,school,amenity,school,3.884898841617003
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Olga Soto De Chuayffet,19.2621275,-99.6812591,school,amenity,school,3.9045845190080573
0,O1_Conjunto,19.287,-99.655,Telesecundaria Cuitlahuac,19.2737533,-99.6201266,school,amenity,school,3.9455188635227354
0,O1_Conjunto,19.287,-99.655,Centro De Atencion Múltiple Número 20,19.3134063,-99.6298707,school,amenity,school,3.946699526540626
0,O1_Conjunto,19.287,-99.655,Escuela Para Adultos Gabriela Mistral,19.2787157,-99.6183996,school,amenity,school,3.950366921527149
0,O1_Conjunto,19.287,-99.655,Kundal Yoga & Quiropractica,19.263746,-99.6265177,school,amenity,school,3.952643410909933
0,O1_Conjunto,19.287,-99.655,Colegio Mexiquense Universitario,19.2536844,-99.6416297,school,amenity,school,3.961448711782372
0,O1_Conjunto,19.287,-99.655,Escuela Primaria República Mexicana,19.3194547,-99.6393955,school,amenity,school,3.962971395866421
0,O1_Conjunto,19.287,-99.655,Gimnasio De Tae Kwon Do,19.3059499,-99.6230026,school,amenity,school,3.9644200067952595
0,O1_Conjunto,19.287,-99.655,Escuela De Natación Acuática Navale,19.2735504,-99.6902848,school,amenity,school,3.9940046756390393
0,O1_Conjunto,19.287,-99.655,Instituto Jose Pages Llergo Preparatoria Y Secundaria Abierta,19.3220023,-99.6457466,school,amenity,school,4.011392258510249
0,O1_Conjunto,19.287,-99.655,Centro De Educacion Para La Atencion De Jovenes Y Adultos Lorenzo De Zavala,19.2737349,-99.6193323,school,amenity,school,4.0237299878038595
0,O1_Conjunto,19.287,-99.655,Instituto Hubble,19.2930373,-99.6929613,school,amenity,school,4.040286874065632
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Oficial No0011,19.2806592,-99.6170309,school,amenity,school,4.046985539132837
0,O1_Conjunto,19.287,-99.655,Clases De Box,19.2786686,-99.6173166,school,amenity,school,4.062179860752854
0,O1_Conjunto,19.287,-99.655,colegio Preston,19.2917019,-99.6935549,school,amenity,school,4.0800776984113805
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Técnica 140 Lázaro Cárdenas Del Río,19.2556074,-99.6347456,school,amenity,school,4.087150321536602
0,O1_Conjunto,19.287,-99.655,Colegio Elsembrador,19.2531821,-99.6394618,school,amenity,school,4.098842001565133
0,O1_Conjunto,19.287,-99.655,Escuela para adultos,19.2986307,-99.692219,school,amenity,school,4.114679084918152
0,O1_Conjunto,19.287,-99.655,Centro Educativo De Formación Integral Frater,19.2522902,-99.6409307,school,amenity,school,4.132439892200317
0,O1_Conjunto,19.287,-99.655,Escuela Maternal Y Kinder Instituto Universitario Hubble,19.2930081,-99.6938843,school,amenity,school,4.13531716801641
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Oficial 323 Jose Vasconcelos,19.3122723,-99.6260516,school,amenity,school,4.138421092830594
0,O1_Conjunto,19.287,-99.655,Openbook Educacion Avanzada A Libro Abierto,19.260385,-99.6272504,school,amenity,school,4.152352581913761
0,O1_Conjunto,19.287,-99.655,Cursos De Personalidad Academia Starlet,19.2612778,-99.6263186,school,amenity,school,4.152535292970945
0,O1_Conjunto,19.287,-99.655,Centro Holistico Shiva & Shakti,19.2966384,-99.6932711,school,amenity,school,4.157122095383351
0,O1_Conjunto,19.287,-99.655,Escuela Telesecundaria #238 Angel Maria Garibay Kintanade Santiago Miltepc,19.3242592,-99.6595971,school,amenity,school,4.171027403008442
0,O1_Conjunto,19.287,-99.655,Cobaem Plantel 06 Toluca Norte Turno Matutino,19.3186008,-99.6335122,school,amenity,school,4.175192889650947
0,O1_Conjunto,19.287,-99.655,Primaria Mariano Abasolo,19.2495291,-99.6595166,school,amenity,school,4.193459242503155
0,O1_Conjunto,19.287,-99.655,Centro educativo medio superior Cetem,19.310092,-99.6228911,school,amenity,school,4.236532622034424
0,O1_Conjunto,19.287,-99.655,Ceaja Emiliano Zapata Unidad De Educacion Para La Atencion De Jóvenes Y Adultos,19.2492041,-99.6637129,school,amenity,school,4.301071123761507
0,O1_Conjunto,19.287,-99.655,Escuela Para Adultos Lic Benito Juárez 15eba2412j,19.2689239,-99.6916505,school,amenity,school,4.340291946623149
0,O1_Conjunto,19.287,-99.655,Centro De Educacion Para Adultos Ceba Impulso Social,19.3128545,-99.6239639,school,amenity,school,4.344394974555842
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Profra Magdalena Reyes Gómez Cct 15epr4213a,19.2917575,-99.6960917,school,amenity,school,4.345008403193345
0,O1_Conjunto,19.287,-99.655,Superacion Personal Trinus,19.2614803,-99.6236252,school,amenity,school,4.347104282359662
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Jose Vasconcelos 15dtv0277k,19.2866505,-99.6966952,school,amenity,school,4.376264143850043
0,O1_Conjunto,19.287,-99.655,Bikram Yoga Metepec,19.2630998,-99.6215732,school,amenity,school,4.401429965362406
0,O1_Conjunto,19.287,-99.655,Colegio De Educacion Profesional Tecnica Del Estado De Mexico Plantel Toluca Cct 15dpt0013r,19.3247106,-99.6690765,school,amenity,school,4.445821438601566
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Carlos Ma Salcedo 15epr0671m Turno Matutino,19.2671262,-99.6922087,school,amenity,school,4.487317792420503
0,O1_Conjunto,19.287,-99.655,Escuela secundaria Adolfo López Mateos,19.3213712,-99.6787848,school,amenity,school,4.564780669537472
0,O1_Conjunto,19.287,-99.655,Escuela De Futbol Chivas Bufalos,19.3259179,-99.6689518,school,amenity,school,4.568444806280318
0,O1_Conjunto,19.287,-99.655,Yoga Studio,19.2615593,-99.6203469,school,amenity,school,4.6078504920691605
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Profesor Rafael Ramirez,19.2770761,-99.611979,school,amenity,school,4.648254380353073
0,O1_Conjunto,19.287,-99.655,Centro De Educacion Para La Atencion De Jovenes Y Adultos Libertadores De America,19.3223738,-99.6794476,school,amenity,school,4.6961520351137125
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Profr Adrian Ortega Monroy,19.2495462,-99.6340234,school,amenity,school,4.710899193041613
0,O1_Conjunto,19.287,-99.655,Centro Para La Atencion De Jovenes Y Adultos Heriberto Enriquez,19.2496522,-99.6336739,school,amenity,school,4.71777799075098
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Federalizada Gregorio Torres Quintero,19.2649335,-99.6159733,school,amenity,school,4.774952543971082
0,O1_Conjunto,19.287,-99.655,Bussiness Kids,19.2830815,-99.609274,school,amenity,school,4.818932506578447
0,O1_Conjunto,19.287,-99.655,Centro De Formacion Deportiva Hc,19.2731132,-99.611461,school,amenity,school,4.823629550215132
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Miguel Hidalgo Y Costilla,19.3248067,-99.6780029,school,amenity,school,4.847695223212404
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Oficial Numero 417 Sor Juana Ines De La Cruz Turno Matutino,19.248935,-99.6323504,school,amenity,school,4.85463208962247
0,O1_Conjunto,19.287,-99.655,Colegio Forger,19.2729276,-99.6111827,school,amenity,school,4.857922174081909
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Oficial Numero 0417 Sor Juana Ines De La Cruz Turno Vespertino,19.2489555,-99.6322377,school,amenity,school,4.858451362234393
0,O1_Conjunto,19.287,-99.655,Escuela De Manejo Valdez,19.2560719,-99.6221119,school,amenity,school,4.872765183964779
0,O1_Conjunto,19.287,-99.655,Escuela Telesecundaria Federal Heriberto Enríquez,19.2624125,-99.6944858,school,amenity,school,4.965054415919225
0,O1_Conjunto,19.287,-99.655,Telebachillerato Comunitario 478 Capultitlan,19.2468129,-99.6768528,school,amenity,school,5.022950562396798
0,O1_Conjunto,19.287,-99.655,Preescolar Inedib,19.2929885,-99.7025475,school,amenity,school,5.034451117720325
0,O1_Conjunto,19.287,-99.655,Telesecundaria 499 Jose María Pinosuarez,19.2468003,-99.6770834,school,amenity,school,5.03529424026102
0,O1_Conjunto,19.287,-99.655,Cbt Numero 3 Gobierno Del Estado De Mexico Clabe 15ect0105c,19.3120834,-99.6150194,school,amenity,school,5.038270407292733
0,O1_Conjunto,19.287,-99.655,Escuela Estatal Primaria Profesor Manuel Hinojosa Giles Turno Vespertino Con Cct 15epr1445x En La Localidad De San Cristobal Huichochitlan,19.327873,-99.6341555,school,amenity,school,5.043883460830652
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Lic Jun Fernandez Albarran,19.2431799,-99.6424048,school,amenity,school,5.048752692327972
0,O1_Conjunto,19.287,-99.655,Ibem Escuela Primaria Cctt15ppr7097a,19.2976079,-99.701782,school,amenity,school,5.049509798413344
0,O1_Conjunto,19.287,-99.655,Escuela Primaria Federal Manuel Savedra,19.2935322,-99.7026873,school,amenity,school,5.057315150640494
0,O1_Conjunto,19.287,-99.655,IBEM Instituto Bilingue Educativo de Mexicano,19.2977135,-99.701875,school,amenity,school,5.061749820267031
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Ricardo Flores Magon,19.2943196,-99.7027343,school,amenity,school,5.07548738589185
0,O1_Conjunto,19.287,-99.655,Tae Kwon Do,19.286746,-99.7035471,school,amenity,school,5.095304913510823
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Federalizada Ricardo Flores Magon,19.2940058,-99.7030057,school,amenity,school,5.098161301419847
0,O1_Conjunto,19.287,-99.655,Escuela Secundaria Oficial Lic. Adolfo López Mateos,19.2786523,-99.6065112,school,amenity,school,5.1731899405846615
0,O1_Conjunto,19.287,-99.655,Rivendell Preparatory School,19.2603919,-99.6956705,school,amenity,school,5.193959715567665
0,O1_Conjunto,19.287,-99.655,Instituto Cultural Y Deportivo Simón Bolívar,19.2587264,-99.6945655,school,amenity,school,5.2087202920817095
0,O1_Conjunto,19.287,-99.655,Escuela De Natacion Vida Aquatik,19.2879521,-99.7050447,school,amenity,school,5.253453692251521
0,O1_Conjunto,19.287,-99.655,Escuela de Natacion Vida Aquatic,19.2880677,-99.70505,school,amenity,school,5.254282709643091
0,O1_Conjunto,19.287,-99.655,Escuela secundaria oficial 418 Lic Adolfo López Mateos,19.2783542,-99.6055712,school,amenity,school,5.276221538246782
0,O1_Conjunto,19.287,-99.655,Transportes De Pasajeros De Segunda Clase Flecha De Oro,19.2782153,-99.6437282,bus,amenity,bus_station,1.534204680623462
0,O1_Conjunto,19.287,-99.655,Venta De Boletos De Autotransportes de Pasajeros Mex Toluca Flecha Roja,19.2781602,-99.6437304,bus,amenity,bus_station,1.5379353967582792
0,O1_Conjunto,19.287,-99.655,Central de Autobuses ETN Turistar,19.2770817,-99.6437951,bus,amenity,bus_station,1.612257308788575
0,O1_Conjunto,19.287,-99.655,Autotransportes Primero de Mayo,19.2758983,-99.6450455,bus,amenity,bus_station,1.6172461175555304
0,O1_Conjunto,19.287,-99.655,Autotransportes Azteca Toluca Ixtlahuaca,19.3059263,-99.635738,bus,amenity,bus_station,2.9181267326395055
0,O1_Conjunto,19.287,-99.655,Autotransporte Rapidos De Toluca,19.3021423,-99.6304532,bus,amenity,bus_station,3.0776062726737576
0,O1_Conjunto,19.287,-99.655,Autobuses Herradura De Occidente,19.3138672,-99.6385234,bus,amenity,bus_station,3.451823061597609
0,O1_Conjunto,19.287,-99.655,Flecha Roja,19.3170908,-99.6451535,bus,amenity,bus_station,3.5018749089539942
0,O1_Conjunto,19.287,-99.655,Linea de transporte publico Adolfo Lopez Mateos,19.2623525,-99.6777899,bus,amenity,bus_station,3.6377654789636193
0,O1_Conjunto,19.287,-99.655,Sistema De Transportes Tollocan,19.2608975,-99.6833373,bus,amenity,bus_station,4.155851293095538
0,O1_Conjunto,19.287,-99.655,bus (OSM),19.3124937,-99.612694,bus,amenity,bus_station,5.267652593529501
0,O1_Conjunto,19.287,-99.655,Turismo Y Autobuses Mexico Toluca Triangulo Flecha Sa De Cv,19.2867181,-99.5940144,bus,amenity,bus_station,6.400777915819215
0,O1_Conjunto,19.287,-99.655,Estacionamiento de el Piojo,19.2931579,-99.5899783,bus,amenity,bus_station,6.858439219944509
0,O1_Conjunto,19.287,-99.655,Compañia Transportista De Toluca,19.2225761,-99.6593656,bus,amenity,bus_station,7.178254596711939
1,O2_Centro,19.292,-99.661,Prak tis,19.2902688,-99.6610022,super,shop,supermarket,0.1925007954788956
1,O2_Centro,19.292,-99.661,Bodega Aurrera Express,19.2921475,-99.6633593,super,shop,supermarket,0.2481534004835414
1,O2_Centro,19.292,-99.661,Super kompras Micro Lerdo,19.2919658,-99.6640843,super,shop,supermarket,0.3237227653639632
1,O2_Centro,19.292,-99.661,Súper Compras,19.2894882,-99.6568576,super,shop,supermarket,0.5167376567173315
1,O2_Centro,19.292,-99.661,super (OSM),19.2925124,-99.6543379,super,shop,supermarket,0.7015106345825783
1,O2_Centro,19.292,-99.661,La Estrella,19.2923025,-99.6531097,super,shop,supermarket,0.8287770338812419
1,O2_Centro,19.292,-99.661,Tiendas 3B,19.293487,-99.6739194,super,shop,supermarket,1.365942415074625
1,O2_Centro,19.292,-99.661,Sanborns,19.2785176,-99.6595698,super,shop,supermarket,1.5066705889224699
1,O2_Centro,19.292,-99.661,Super Kompras,19.2962844,-99.6472148,super,shop,supermarket,1.523171302576335
1,O2_Centro,19.292,-99.661,Super Kompras,19.2838533,-99.67452,super,shop,supermarket,1.6834749003524532
1,O2_Centro,19.292,-99.661,Garis,19.2756449,-99.6696896,super,shop,supermarket,2.034481701566369
1,O2_Centro,19.292,-99.661,El Primo2,19.2749442,-99.669521,super,shop,supermarket,2.096810832608188
1,O2_Centro,19.292,-99.661,Price Shoes,19.2850908,-99.6352395,super,shop,supermarket,2.8106841632794892
1,O2_Centro,19.292,-99.661,Oxxo,19.26987,-99.642021,super,shop,supermarket,3.16596317019262
1,O2_Centro,19.292,-99.661,super (OSM),19.2692464,-99.6427101,super,shop,supermarket,3.1759232582119257
1,O2_Centro,19.292,-99.661,Coppel,19.2632865,-99.6450995,super,shop,supermarket,3.602670752755573
1,O2_Centro,19.292,-99.661,Plaza Puerto Madero,19.3036791,-99.6283173,super,shop,supermarket,3.6675787812560134
1,O2_Centro,19.292,-99.661,Modelorama,19.3030403,-99.6947154,super,shop,supermarket,3.7452577189948393
1,O2_Centro,19.292,-99.661,Tienda San Miguel,19.2606786,-99.6783738,super,shop,supermarket,3.931307342704264
1,O2_Centro,19.292,-99.661,Canasta Básica,19.2687638,-99.6905532,super,shop,supermarket,4.0369884346094524
1,O2_Centro,19.292,-99.661,Supercito Chedraui,19.2682708,-99.6919533,super,shop,supermarket,4.185311877286394
1,O2_Centro,19.292,-99.661,Soriana,19.2666635,-99.6046317,super,shop,supermarket,6.552902344006428
1,O2_Centro,19.292,-99.661,Supersito,19.2977232,-99.7236625,super,shop,supermarket,6.60709728584042
1,O2_Centro,19.292,-99.661,Super Texas,19.3232011,-99.7183035,super,shop,supermarket,6.942534458933309
1,O2_Centro,19.292,-99.661,"Super ""Don Pablito""",19.2646134,-99.5987766,super,shop,supermarket,7.206033651109788
1,O2_Centro,19.292,-99.661,Mini Super Palkaminio,19.2474616,-99.6103632,super,shop,supermarket,7.264781519734256
1,O2_Centro,19.292,-99.661,Bodega Aurrera,19.2703679,-99.588793,super,shop,supermarket,7.9512586658018725
1,O2_Centro,19.292,-99.661,Tiendas Tres B,19.2829419,-99.7365565,super,shop,supermarket,7.9936594235441065
1,O2_Centro,19.292,-99.661,Farmacia Dermatologica,19.2901216,-99.6597842,pharma,amenity,pharmacy,0.24476085075472678
1,O2_Centro,19.292,-99.661,Toluca 11,19.2931894,-99.663062,pharma,amenity,pharmacy,0.2536216783313328
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2919984,-99.6639747,pharma,amenity,pharmacy,0.31219781581981754
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2903265,-99.6584578,pharma,amenity,pharmacy,0.32529053189617313
1,O2_Centro,19.292,-99.661,La Barata de México,19.2934713,-99.6638507,pharma,amenity,pharmacy,0.34099191068526385
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2877732,-99.6626912,pharma,amenity,pharmacy,0.5023976740549423
1,O2_Centro,19.292,-99.661,San Judas Tadeo,19.2930039,-99.6659952,pharma,amenity,pharmacy,0.536002477068585
1,O2_Centro,19.292,-99.661,Farmacia y droguería Toluca,19.2921873,-99.6556065,pharma,amenity,pharmacy,0.566435949226049
1,O2_Centro,19.292,-99.661,Farmacias Toluca,19.2911449,-99.6677164,pharma,amenity,pharmacy,0.7112787094293933
1,O2_Centro,19.292,-99.661,Benavides,19.2909051,-99.6542409,pharma,amenity,pharmacy,0.7197483987309762
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.292305,-99.6532438,pharma,amenity,pharmacy,0.814726431141831
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2927675,-99.6528947,pharma,amenity,pharmacy,0.8549276612550694
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2917294,-99.6528484,pharma,amenity,pharmacy,0.8560483146962206
1,O2_Centro,19.292,-99.661,Sucursal Pstoluca,19.2899905,-99.6530074,pharma,amenity,pharmacy,0.868086981317524
1,O2_Centro,19.292,-99.661,Farmacia Benavides,19.2892654,-99.670149,pharma,amenity,pharmacy,1.0072010854592097
1,O2_Centro,19.292,-99.661,Equilibrio Farmacéutico Toluca,19.2902037,-99.6512234,pharma,amenity,pharmacy,1.0453299877956899
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2956477,-99.650796,pharma,amenity,pharmacy,1.1451464020600317
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2875006,-99.6725824,pharma,amenity,pharmacy,1.314532987486123
1,O2_Centro,19.292,-99.661,Farmacia Guadalajara,19.2958702,-99.6485768,pharma,amenity,pharmacy,1.3729981046298385
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2791459,-99.6590222,pharma,amenity,pharmacy,1.4443055968210146
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2889339,-99.6474517,pharma,amenity,pharmacy,1.4622229687483106
1,O2_Centro,19.292,-99.661,Farmacia Homeopatica Homeonam,19.2888483,-99.6748283,pharma,amenity,pharmacy,1.493021177998748
1,O2_Centro,19.292,-99.661,Distribuidora y comercializadora opciones farmacéuticas,19.2900428,-99.6468155,pharma,amenity,pharmacy,1.5045100667079634
1,O2_Centro,19.292,-99.661,San Pablo Farmacia,19.2782301,-99.6592617,pharma,amenity,pharmacy,1.5419743076230752
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.279959,-99.6710405,pharma,amenity,pharmacy,1.7038606795896747
1,O2_Centro,19.292,-99.661,Farmacia Guadalajara,19.2820708,-99.6733801,pharma,amenity,pharmacy,1.7050743359601108
1,O2_Centro,19.292,-99.661,Farmaplus,19.3034364,-99.6499771,pharma,amenity,pharmacy,1.7191234946149196
1,O2_Centro,19.292,-99.661,Farmacia Cruz,19.306452,-99.6539414,pharma,amenity,pharmacy,1.7695086105322235
1,O2_Centro,19.292,-99.661,Lora,19.306056,-99.6525059,pharma,amenity,pharmacy,1.7992975160683937
1,O2_Centro,19.292,-99.661,Farmaco Darovi del Carmen,19.2892049,-99.6787301,pharma,amenity,pharmacy,1.886584935714214
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2901489,-99.6420324,pharma,amenity,pharmacy,2.0012930910929527
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2936035,-99.6418083,pharma,amenity,pharmacy,2.0220548637140263
1,O2_Centro,19.292,-99.661,Farmacia Guadalajara,19.287045,-99.6418226,pharma,amenity,pharmacy,2.0867683919489917
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2750355,-99.6698966,pharma,amenity,pharmacy,2.104822389709272
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2875803,-99.6830917,pharma,amenity,pharmacy,2.370089215792661
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2700728,-99.6603456,pharma,amenity,pharmacy,2.4391606342599634
1,O2_Centro,19.292,-99.661,Sucursal Pstoluca2,19.278818,-99.6417421,pharma,amenity,pharmacy,2.496759071305283
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2882608,-99.6851788,pharma,amenity,pharmacy,2.571454895258942
1,O2_Centro,19.292,-99.661,Farmacia Veterinaria La Granja,19.2747022,-99.6438372,pharma,amenity,pharmacy,2.6352285406322378
1,O2_Centro,19.292,-99.661,Comercializadora De Materiales Y Servicios Para Laboratorio,19.2778825,-99.6378221,pharma,amenity,pharmacy,2.8951743943653936
1,O2_Centro,19.292,-99.661,Farmamigo Toluca 1 F205,19.2678737,-99.6503844,pharma,amenity,pharmacy,2.904899276127937
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.2885996,-99.6892495,pharma,amenity,pharmacy,2.9888570980248974
1,O2_Centro,19.292,-99.661,Medical Health,19.3139708,-99.63908670000001,pharma,amenity,pharmacy,3.3551344251132034
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.3139065,-99.6386988,pharma,amenity,pharmacy,3.378007022611945
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2988257,-99.6941589,pharma,amenity,pharmacy,3.5617927875216018
1,O2_Centro,19.292,-99.661,ISSSTE,19.3098067,-99.6325157,pharma,amenity,pharmacy,3.5855728774289863
1,O2_Centro,19.292,-99.661,Farmacias del Ahorro,19.3023823,-99.6277854,pharma,amenity,pharmacy,3.6719945212543896
1,O2_Centro,19.292,-99.661,Farmacia Guadalajara,19.2888518,-99.6973794,pharma,amenity,pharmacy,3.8341057268018006
1,O2_Centro,19.292,-99.661,Farmacia Angeles,19.2707832,-99.690175,pharma,amenity,pharmacy,3.8655598712954373
1,O2_Centro,19.292,-99.661,Tienda de Insumos para la Salud Thannax,19.3184374,-99.6366521,pharma,amenity,pharmacy,3.8949395763246697
1,O2_Centro,19.292,-99.661,Farmacia Pro + Salud,19.2718946,-99.6916258,pharma,amenity,pharmacy,3.915404872298089
1,O2_Centro,19.292,-99.661,Farmacia Guadalupana,19.2688784,-99.6909403,pharma,amenity,pharmacy,4.060207649236067
1,O2_Centro,19.292,-99.661,Cemot,19.2678362,-99.6915179,pharma,amenity,pharmacy,4.180833707694878
1,O2_Centro,19.292,-99.661,Farmacias Similares,19.2682655,-99.6922142,pharma,amenity,pharmacy,4.206973406801885
1,O2_Centro,19.292,-99.661,Farmamigo,19.2562747,-99.6764814,pharma,amenity,pharmacy,4.2919748735692504
1,O2_Centro,19.292,-99.661,Roche,19.3317443,-99.6631363,pharma,amenity,pharmacy,4.425046811059965
1,O2_Centro,19.292,-99.661,Farmacia Hospital Regional,19.3217264,-99.6291102,pharma,amenity,pharmacy,4.70375537679822
1,O2_Centro,19.292,-99.661,Farmacia Similares,19.3049768,-99.6160107,pharma,amenity,pharmacy,4.937057759798407
